 Code Secteur ; Libellé Secteur ; Code Rayon ; Libellé Rayon ; Code Groupe de Famille  ; Libellé  Groupe de Famille  ; Code Famille  ; Libellé  Famille  ; Code Sous-Famille  ; Libellé  Sous-Famille  ; Code Unité de Besoin  ; Code UG  ; EAN ; Article Libellé Court ; Article Libellé Long ; Libellé Marque ; Libellé Fournisseur ; PAHT ; PV Mag ; PV Mag HT ; TVA en % ; Quantité vendue * ; Type Qté ; Montant achat HT * ; Montant vente TTC * ; Marge en valeur ; Marge en % ; Stock en quantité ;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;3;1029760;3,24541E+12; 75 CORBIERES RG MD ; 75 CORBIERES RG MDD CAF M ; CAVE AUGUS ; BOUBEE JOHANES ;1,97;3,59;2,99;0,2;1; UVC ;1,97;3,59;1,021667;0,2371557;14;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;3;1482680;1;  ;  ;  ;  ;  ;  ;  ;  ;15;  ;49,8;84,75;20,825;0,2047689;30;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;3;1482680;3,44366E+12; 75 CORBIERES RG ; 75 CORBIERES MIL VAUGELAS ; . ; DOMAINES BONFILS ;3,32;5,65;4,71;0,2;15; UVC ;49,8;84,75;20,825;0,2047689;30;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;3;4191665;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;10,8;19,8;5,7;0,239899;32;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;3;4191665;3,44366E+12; 75CORBIER RG CH VA ; 75CORBIER RG CH VAUGEL CU ; . ; DOMAINES BONFILS ;5,4;9,9;8,25;0,2;2; UVC ;10,8;19,8;5,7;0,239899;32;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;3;1013416;1;  ;  ;  ;  ;  ;  ;  ;  ;12;  ;16,32;31,8;10,18;0,2667715;12;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;3;1013416;3,56007E+12; 75 CORBIERES RG LE ; 75 CORBIERES RG LES BARAD ; BARADAUX ; BOUBEE JOHANES ;1,36;2,65;2,21;0,2;12; UVC ;16,32;31,8;10,18;0,2667715;12;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;3;1020856;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;2,54;4,4;1,126667;0,2133838;10;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;3;1020856;3,56239E+12; 75 CORBIERES RG ML ; 75 CORBIERES RGE CH.PALAI ; . ; CHATEAU LES PALAIS ;2,54;4,4;3,67;0,2;1; UVC ;2,54;4,4;1,126667;0,2133838;10;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;4;1309746;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;2,76;5,25;1,615;0,2563492;68;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;4;1309746;3,37943E+12; 75 CTX LANG.RGE OL ; 75CTX LANG.CHEMIN OLIVML ; . ; BOUBEE JOHANES ;2,76;4,95;4,13;0,2;1; UVC ;2,76;5,25;1,615;0,2563492;68;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;5;1198221;1;  ;  ;  ;  ;  ;  ;  ;  ;15;  ;73,35;128,25;33,525;0,2178363;112;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;5;1198221;3,24539E+12; 75PST LOU RG HT.GA ; 75PST LOU RG HT.GABRIAC M ; REFLETS ; BOUBEE JOHANES ;4,89;7,95;6,63;0,2;15; UVC ;73,35;128,25;33,525;0,2178363;112;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;6;36602;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;9,46;17,7;5,29;0,2490584;79;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;6;36602;3,24539E+12; 75ST CHIN. RG RDF ; 75ST CHIN. RG RDF TERR.MA ; REFLETS ; BOUBEE JOHANES ;4,73;7,95;6,63;0,2;2; UVC ;9,46;17,7;5,29;0,2490584;79;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;6;1040283;1;  ;  ;  ;  ;  ;  ;  ;  ;4;  ;8,88;17;5,286667;0,2591503;6;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;6;1040283;3,24541E+12; 75 ST CHINIAN RG M ; 75 ST CHINIAN RG MDD CAF ; CAVE AUGUS ; BOUBEE JOHANES ;2,22;4,25;3,54;0,2;4; UVC ;8,88;17;5,286667;0,2591503;6;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;99;1040740;1;  ;  ;  ;  ;  ;  ;  ;  ;4;  ;7,76;13,96;3,873333;0,2312162;8;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;99;1040740;3,24542E+12; 75 CTE ROUSS RG CA ; 75 CTE ROUSS RG CAF MDD M ; CAVE AUGUS ; BOUBEE JOHANES ;1,94;3,49;2,91;0,2;4; UVC ;7,76;13,96;3,873333;0,2312162;8;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;99;36588;1;  ;  ;  ;  ;  ;  ;  ;  ;5;  ;13,65;29,25;10,725;0,3055556;106;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;99;36588;3,27087E+12; 75 FAUGERES RGE ML ; 75 FAUGERES RG MAS OLIVML ; . ; CRUS FAUGERES ;2,73;4,95;4,13;0,2;5; UVC ;13,65;29,25;10,725;0,3055556;106;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;99;1142487;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;6,7;12,5;3,716667;0,2477778;10;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;99;1142487;3,51412E+12; 75 C ROUSSILLON ML ; 75 CT.ROUSS.VILL.TAUTAVML ; . ; BOUBEE JOHANES ;3,35;6,25;5,21;0,2;2; UVC ;6,7;12,5;3,716667;0,2477778;10;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;99;3720797;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;5,95;8,95;1,508333;0,1404407;85;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;99;3720797;3,76018E+12; 75 CHAT BUGADELLES ; 75 CHAT BUGADELLES AOP BLANC ; . ; MAISON ALBERT ;5,95;8,95;7,46;0,2;1; UVC ;5,95;8,95;1,508333;0,1404407;85;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;99;9,9E+13;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;13,5;20,7;3,75;0,1509662;30;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;3; VIN DU LANGUEDOC ROUSSILLON ;99;9,9E+13;3,76018E+12; 75 LA CLAPE AOP RO ; 75 LA CLAPE AOP ROUGE ;  ; MAISON ALBERT ;4,5;6,9;5,75;0,2;3; UVC ;13,5;20,7;3,75;0,1509662;30;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;  ;15;15;  ;  ;  ;  ;  ;  ;  ;  ;49;  ;110,26;197,01;53,915;0,2297717;274;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;1;1296768;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;3,6;7;2,233333;0,265873;8;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;1;1296768;3,24541E+12; 75 BERGERAC RG MDD ; 75 BERGERAC RG MDD CAF ML ; CAVE AUGUS ; BOUBEE JOHANES ;1,8;3,5;2,92;0,2;2; UVC ;3,6;7;2,233333;0,265873;8;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;1;1144143;1;  ;  ;  ;  ;  ;  ;  ;  ;5;  ;6,5;11,25;2,875;0,212963;15;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;1;1144143;3,45518E+12; BERGERAC NM *** ; BERGERAC RGE *** NM ; PETITE CAV ; BOUBEE JOHANES ;1,3;2,25;1,88;0,2;5; UVC ;6,5;11,25;2,875;0,212963;15;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;1;9,9E+13;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;11,08;15,5;1,836667;0,09874552;37;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;1;9,9E+13;4,9212E+12; TASTET CHAPEAU ROU ; TASTET CHAPEAU ROUGE ;  ; DOMAINE DU TASTET ;5,54;7,75;6,46;0,2;2; UVC ;11,08;15,5;1,836667;0,09874552;37;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;2;2865039;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;5,98;10,5;2,77;0,2198413;38;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;2;2865039;3,17552E+12; 75CL CAHORS RGE MA ; 75CL CAHORS RGE MATAYAC14 ; . ; BOUBEE JOHANES ;2,99;5,25;4,38;0,2;2; UVC ;5,98;10,5;2,77;0,2198413;38;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;2;1013309;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;6,45;12,57;4,025;0,266839;13;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;2;1013309;3,24541E+12; 75CL CAHORS RG MDD ; 75CL CAHORS RG MDD CAF ML ; CAVE AUGUS ; BOUBEE JOHANES ;2,15;4,19;3,49;0,2;3; UVC ;6,45;12,57;4,025;0,266839;13;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;2;3767473;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;5,42;9,3;2,33;0,2087814;3;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;2;3767473;3,24542E+12; 75CL CAHORS RG MDD ; 75CL CAHORS RG MDD CAF BI ; CAVE AUGUS ; BOUBEE JOHANES ;2,71;4,65;3,88;0,2;2; UVC ;5,42;9,3;2,33;0,2087814;3;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;2;1008958;1;  ;  ;  ;  ;  ;  ;  ;  ;4;  ;6,68;9,4;1,153333;0,1022459;15;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;2;1008958;3,66099E+12; 75 CAHORS RGE PPP ; 75 CAHORS RGE PPP NM ; PETITE CAV ; BOUBEE JOHANES ;1,67;2,35;1,96;0,2;4; UVC ;6,68;9,4;1,153333;0,1022459;15;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;3;1034409;1;  ;  ;  ;  ;  ;  ;  ;  ;5;  ;12;23,75;7,791667;0,2733918;11;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;3;1034409;3,24542E+12; 75CL MADIRAN RG CA ; 75CL MADIRAN RG CAF MDD M ; CAVE AUGUS ; BOUBEE JOHANES ;2,4;4,75;3,96;0,2;5; UVC ;12;23,75;7,791667;0,2733918;11;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;3;3196294;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;8,88;17,25;5,495;0,2654589;32;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;3;3196294;3,27025E+12; 75 MADIRAN RG ML ; 75 MADIRAN RG CARTE OR ML ; . ; BOUBEE JOHANES ;2,96;4,95;4,13;0,2;3; UVC ;8,88;17,25;5,495;0,2654589;32;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;4;1030631;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;3,11;6,1;1,973333;0,269581;12;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;4;1030631;3,27259E+12; 75GAIL RG GR SM ML ; 75GAILLAC RG GRD RSRV STM ; . ; BOUBEE JOHANES ;3,11;6,1;5,08;0,2;1; UVC ;3,11;6,1;1,973333;0,269581;12;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;4;1013341;1;  ;  ;  ;  ;  ;  ;  ;  ;12;  ;18,6;31,8;7,9;0,2070231;11;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;4;1013341;3,66099E+12; 75 GAILLAC RG CART ; 75 GAILLAC RG CARTE NOIRE ; CARTNOIRCT ; BOUBEE JOHANES ;1,55;2,65;2,21;0,2;12; UVC ;18,6;31,8;7,9;0,2070231;11;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;5;1475827;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;7,49;15,25;5,218333;0,2851548;32;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;5;1475827;3,24542E+12; 3L BUZET RGCAFNM ; 3L BIB BUZET RG CAF NM ; CAVE AUGUS ; BOUBEE JOHANES ;7,49;13,95;11,63;0,2;1; UVC ;7,49;15,25;5,218333;0,2851548;32;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;99;3196303;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;2,54;4,89;1,535;0,2615883;28;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;99;3196303;3,25986E+12; 75 CT DURAS RG ML ; 75 CT DURAS RG SECRET BER ; . ; BOUBEE JOHANES ;2,54;4,89;4,08;0,2;1; UVC ;2,54;4,89;1,535;0,2615883;28;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;99;1388502;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;3,73;7,2;2,27;0,2627315;12;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;99;1388502;3,27004E+12; 75 ST MONT RG DE B ; 75 ST MONT RG DE BATZ ML ; . ; BOUBEE JOHANES ;3,73;7,2;6;0,2;1; UVC ;3,73;7,2;2,27;0,2627315;12;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;99;2568967;1;  ;  ;  ;  ;  ;  ;  ;  ;5;  ;8,2;15,25;4,508333;0,246357;7;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;4; VINS DU SUD OUEST ;99;2568967;3,468E+12; 75CL CAV MAR RG TL ; 75CL CAV MARM RG TEIL LUC ; . ; BOUBEE JOHANES ;1,64;3,05;2,54;0,2;5; UVC ;8,2;15,25;4,508333;0,246357;7;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;  ;23;23;  ;  ;  ;  ;  ;  ;  ;  ;70;  ;335,45;572,22;141,4;0,2068367;467;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;1;9,9E+13;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;12,69;16,35;0,935;0,04765545;23;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;1;9,9E+13;3,42838E+12; LE PINOT NOIR 63 ; LE PINOT NOIR 63 ;  ; DESPRAT VINS ;4,23;6,77;5,64;0,2;3; UVC ;12,69;16,35;0,935;0,04765545;23;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;1;9,9E+13;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;16,29;21,3;1,46;0,0571205;144;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;1;9,9E+13;3,54298E+12; LA ROCHETTE ; LA ROCHETTE ;  ; DOMAINE LA ROCHETTE ;5,43;7,1;5,92;0,2;3; UVC ;16,29;21,3;1,46;0,0571205;144;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;1;96010;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;3,78;7,18;2,203333;0,2557258;6;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;1;96010;3,66099E+12; 75TOUR.GAMAY RG VI ; 75TOUR.GAMAY RG VIGNEROY ; VIGNERO ; BOUBEE JOHANES ;1,89;3,59;2,99;0,2;2; UVC ;3,78;7,18;2,203333;0,2557258;6;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;1;9,9E+13;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;4,76;6,8;0,9066667;0,1111111;34;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;1;9,9E+13;3,7602E+12; GAMAY GARDIEN ; GAMAY GARDIEN ;  ; DOMAINE GARDIEN ;4,76;6,8;5,67;0,2;1; UVC ;4,76;6,8;0,9066667;0,1111111;34;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;1;9,9E+13;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;5,8;8,8;1,533333;0,145202;5;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;1;9,9E+13;3,76022E+12; PETIT ROCHER CHATE ; PETIT ROCHER CHATEAUMEILLANT ;  ; BITURIGES VINS SAS ;5,8;8,8;7,33;0,2;1; UVC ;5,8;8,8;1,533333;0,145202;5;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;2;1486234;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;4,17;6,99;1,655;0,1973057;4;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;2;1486234;3,24539E+12; 75 NJ.V.BRISS RG R ; 75 NJ.V.BRISS RG RDF D.FE ; REFLETS ; BOUBEE JOHANES ;4,17;6,99;5,83;0,2;1; UVC ;4,17;6,99;1,655;0,1973057;4;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;3;1198232;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;24,51;40,95;9,615;0,1956654;8;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;3;1198232;3,24541E+12; 3L SAUMUR CRF NM ; 3L BIB SAUMUR NM MDD CRF ; CAVE AUGUS ; BOUBEE JOHANES ;8,17;13,65;11,38;0,2;3; UVC ;24,51;40,95;9,615;0,1956654;8;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;3;65613;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;2,89;5,49;1,685;0,2557681;13;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;3;65613;3,24541E+12; 75 SAUMUR RG CAF M ; 75 SAUMUR RG CAF MDD ML ; CAVE AUGUS ; BOUBEE JOHANES ;2,89;5,49;4,58;0,2;1; UVC ;2,89;5,49;1,685;0,2557681;13;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;3;1475826;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;10,04;19,59;6,285;0,2673558;8;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;3;1475826;3,24542E+12; 3L SAUMUR CHAM CAF ; 3L BIB SAUM RGE CAF ML ; CAVE AUGUS ; BOUBEE JOHANES ;10,04;19,59;16,33;0,2;1; UVC ;10,04;19,59;6,285;0,2673558;8;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;3;1381265;1;  ;  ;  ;  ;  ;  ;  ;  ;5;  ;17,95;32,75;9,341666;0,2377014;10;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;3;1381265;3,66099E+12; 75 SAUM CHAMP RG D ; 75 SAUM CHAMP RG DN ROBER ; SANS. ; BOUBEE JOHANES ;3,59;6,55;5,46;0,2;5; UVC ;17,95;32,75;9,341666;0,2377014;10;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;4;1040066;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;2,62;5,39;1,871667;0,2893733;28;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;4;1040066;3,24541E+12; 75 BOURGUEIL RG CA ; 75 BOURGUEIL RG CAF ML ; CAVE AUGUS ; BOUBEE JOHANES ;2,62;5,39;4,49;0,2;1; UVC ;2,62;5,39;1,871667;0,2893733;28;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;4;1479885;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;23,19;49,77;18,285;0,3061583;17;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;4;1479885;3,24542E+12; 3L BIB BOURGEUIL ; 3LBIB BOURGEUIL RG CAF NM ; CAVE AUGUS ; BOUBEE JOHANES ;7,73;13,95;11,63;0,2;3; UVC ;23,19;49,77;18,285;0,3061583;17;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;4;3808488;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;2,93;6,39;2,395;0,312337;11;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;4;3808488;3,24542E+12; 75 BOURGUEIL RG BI ; 75 BOURGUEIL RG BIO CAF M ; CARREF BIO ; BOUBEE JOHANES ;2,93;6,39;5,33;0,2;1; UVC ;2,93;6,39;2,395;0,312337;11;  ;  
1; PGC ;10; BOISSONS ;103; VINS ;1033; VQPRD ROUGES/HORS BORDEAUX ;5; VINS DU VAL DE LOIRE ;4;3945989;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;27,42;48,57;13,055;0,2239894;3;  ;  
