 Code Secteur ; Libellé Secteur ; Code Rayon ; Libellé Rayon ; Code Groupe de Famille  ; Libellé  Groupe de Famille  ; Code Famille  ; Libellé  Famille  ; Code Sous-Famille  ; Libellé  Sous-Famille  ; Code Unité de Besoin  ; Code UG  ; EAN ; Article Libellé Court ; Article Libellé Long ; Libellé Marque ; Libellé Fournisseur ; PAHT ; PV Mag ; PV Mag HT ; TVA en % ; Quantité vendue * ; Type Qté ; Montant achat HT * ; Montant vente TTC * ; Marge en valeur ; Marge en % ; Stock en quantité ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 002 ; COQUILLE/COQUILLAGE CUISINE ; 001 ; 0000001224797 ; 3245413487063 ; 4X90G COQUIL.ST JA ; 4X90G COQUIL.ST JACQUES C ; CRF EXTRA ; CELTIGEL ; 3,69 ; 5,69 ; 5,39 ; 0,055 ; 11,000 ; UVC ; 40,59 ; 71,39 ; 27,07825 ; 0,3595263 ; 102,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 002 ; COQUILLE/COQUILLAGE CUISINE ; 001 ; 0000003808687 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,98 ; 4,29 ; 1,086351 ; 0,2400271 ; 43,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 002 ; COQUILLE/COQUILLAGE CUISINE ; 001 ; 0000003808687 ; 3560071434854 ; 2X110G CASSOLETTE ; 2X110G CASSOLETTE ST JACQ ; CRF EX FES ; GRPE FRANCAI GASTRON ; 2,98 ; 4,19 ; 3,97 ; 0,055 ; 1,000 ; UVC ; 2,98 ; 4,29 ; 1,086351 ; 0,2400271 ; 43,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 002 ; COQUILLE/COQUILLAGE CUISINE ; 002 ; 0000002723725 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 40,68 ; 59,15 ; 15,38635 ; 0,218706 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 002 ; COQUILLE/COQUILLAGE CUISINE ; 002 ; 0000002723725 ; 3165440370384 ; 4X90G COQ.ST JACQ. ; 4X90G COQ.ST JACQ.NORM.TI ; TIPIAK ; TIPIAK ; 6,33 ; 8,35 ; 7,91 ; 0,055 ; 1,000 ; UVC ; 6,33 ; 8,35 ; 1,584692 ; 0,1798895 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 002 ; COQUILLE/COQUILLAGE CUISINE ; 002 ; 0000002723725 ; 3282742220138 ; 5X90G COQ.ST J.NOR ; 5X90G COQ.ST J.NORMANDE T ; TIPIAK ; TIPIAK ; 6,87 ; 10,16 ; 9,63 ; 0,055 ; 5,000 ; UVC ; 34,35 ; 50,8 ; 13,80166 ; 0,2575225 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 002 ; COQUILLE/COQUILLAGE CUISINE ; 002 ; 0000000049565 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 12,78 ; 16,78 ; 3,125213 ; 0,1765368 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 002 ; COQUILLE/COQUILLAGE CUISINE ; 002 ; 0000000049565 ; 3165440370407 ; 4X90G COQUIL.ST JA ; 4X90G COQUIL.ST JACQUES B ; TIPIAK ; TIPIAK ; 6,39 ; 8,39 ; 7,95 ; 0,055 ; 2,000 ; UVC ; 12,78 ; 16,78 ; 3,125213 ; 0,1765368 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ;  ; 7 ; 7 ;  ;  ;  ;  ;  ;  ;  ;  ; 52,000 ;  ; 129,43 ; 171,26 ; 32,90175 ; 0,2074345 ; 71,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 002 ; 0000001801144 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 3,85 ; 8,75 ; 4,443839 ; 0,4813908 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 002 ; 0000001801144 ; 3560070819065 ; 6X50G CREPES CHAMP ; 6X50G CREPES CHAMPIGNONS ; CRF CLASS ; ATLANTIQUE ALIMENT ; 0,77 ; 1,75 ; 1,66 ; 0,055 ; 5,000 ; UVC ; 3,85 ; 8,75 ; 4,443839 ; 0,4813908 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 003 ; 0000001302659 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 11,6 ; 18,45 ; 5,888152 ; 0,3025033 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 003 ; 0000001302659 ; 3245414076440 ; 20X50G CREPES FROM ; 20X50G CREPES FROMAGE CRF ; CRF CLASS ; ATLANTIQUE ALIMENT ; 2,32 ; 3,69 ; 3,5 ; 0,055 ; 5,000 ; UVC ; 11,6 ; 18,45 ; 5,888152 ; 0,3025033 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 003 ; 0000000079254 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 17,46 ; 23,31 ; 4,634787 ; 0,1884669 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 003 ; 0000000079254 ; 3245414667181 ; 1KG CREPE JAMBON F ; 1KG CREPE JAMBON FROM SIM ; SIMPL ; MARIE SURGELES ; 1,94 ; 2,59 ; 2,45 ; 0,055 ; 9,000 ; UVC ; 17,46 ; 23,31 ; 4,634787 ; 0,1884669 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 003 ; 0000000045785 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 12,000 ;  ; 28,08 ; 47,4 ; 16,84891 ; 0,336931 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 003 ; 0000000045785 ; 3270190021100 ; CREPE JBN FROM X20 ; CRF CREPE.JBN/FROM.20X50G ; CARREFOUR ; ATLANTIQUE ALIMENT ; 2,34 ; 3,95 ; 3,74 ; 0,055 ; 12,000 ; UVC ; 28,08 ; 47,4 ; 16,84891 ; 0,336931 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 010 ; 0000000068812 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 10,84 ; 13 ; 1,482275 ; 0,1080769 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 010 ; 0000000068812 ; 3165441660002 ; 2X125G GAL JAMBON/ ; 2X125G GAL JAMBON/FROMAGE ; TIPIAK ; TIPIAK ; 2,71 ; 3,25 ; 3,08 ; 0,055 ; 4,000 ; UVC ; 10,84 ; 13 ; 1,482275 ; 0,1080769 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 010 ; 0000000069630 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 11,000 ;  ; 39,6 ; 39,05 ; -2,585782 ; -0,06276513 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 010 ; 0000000069630 ; 3165441660026 ; 2X125G GALETTE NOI ; 2X125G GALETTE NOIX ST JA ; TIPIAK ; TIPIAK ; 3,6 ; 4,79 ; 4,54 ; 0,055 ; 11,000 ; UVC ; 39,6 ; 39,05 ; -2,585782 ; -0,06276513 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 010 ; 0000004196370 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 18 ; 21,3 ; 2,189574 ; 0,0974378 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 003 ; CREPES ET GALETTES ; 010 ; 0000004196370 ; 3282741660225 ; 2X125G GALETTE CHA ; 2X125G GALETTE CHAMPIG/JA ; TIPIAK ; TIPIAK ; 3 ; 3,79 ; 3,59 ; 0,055 ; 6,000 ; UVC ; 18 ; 21,3 ; 2,189574 ; 0,0974378 ; 12,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ;  ; 20 ; 20 ;  ;  ;  ;  ;  ;  ;  ;  ; 135,000 ;  ; 418,06 ; 547,44 ; 100,8405 ; 0,2164441 ; 301,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 003 ; 0000001491336 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 32,16 ; 40,74 ; 6,456114 ; 0,1502096 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 003 ; 0000001491336 ; 3181232518642 ; 2X MICRO ONE KEBAB ; MICR0 ONE KEBAB 2X250G ; CHARAL ; CHARAL ; 5,36 ; 6,79 ; 6,44 ; 0,055 ; 6,000 ; UVC ; 32,16 ; 40,74 ; 6,456114 ; 0,1502096 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 003 ; 0000001008533 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 13,000 ;  ; 93,99 ; 97,37 ; -1,696161 ; -0,01651161 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 003 ; 0000001008533 ; 3181232518833 ; 6 CHEESEBURGER CHA ; 6CHEESBURGER CHARAL HUMMM ; CHARAL ; CHARAL ; 7,23 ; 7,49 ; 7,1 ; 0,055 ; 13,000 ; UVC ; 93,99 ; 97,37 ; -1,696161 ; -0,01651161 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 003 ; 0000001612714 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 13,000 ;  ; 44,07 ; 55,25 ; 8,299668 ; 0,1423889 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 003 ; 0000001612714 ; 3245414671133 ; 6X125G CHEESEBURG ; 6X125G CHEESEBURGER SIMP ; SIMPL ; CHARAL ; 3,39 ; 4,25 ; 4,03 ; 0,055 ; 13,000 ; UVC ; 44,07 ; 55,25 ; 8,299668 ; 0,1423889 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 003 ; 0000001184464 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 26,6 ; 41,93 ; 13,14408 ; 0,2971343 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 003 ; 0000001184464 ; 3270190208075 ; CHEESBURGER CRF X6 ; CRF CHEESEBURGER 6X130G ; CRF CLASS ; CHARAL ; 3,8 ; 5,99 ; 5,68 ; 0,055 ; 7,000 ; UVC ; 26,6 ; 41,93 ; 13,14408 ; 0,2971343 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 004 ; 0000001191524 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 32,32 ; 28,4 ; -5,400568 ; -0,1802473 ; 3,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 004 ; 0000001191524 ; 8710438105735 ; 400G O.BUNS BURGER ; MCCAIN O.BUNS BURGER 400G ; BUNS ; EURECA MAJORISTAS S ; 4,04 ; 3,49 ; 3,31 ; 0,055 ; 8,000 ; UVC ; 32,32 ; 28,4 ; -5,400568 ; -0,1802473 ; 3,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 006 ; 0000002785993 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 3,46 ; 6,49 ; 2,691659 ; 0,3931179 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 006 ; 0000002785993 ; 3560071003456 ; BROCH POULX10 YAK ; BROCH.POULX10 YAKIT.250G ; CRF ; FRESHPACK SAS ; 3,46 ; 6,49 ; 6,15 ; 0,055 ; 1,000 ; UVC ; 3,46 ; 6,49 ; 2,691659 ; 0,3931179 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 006 ; 0000004225878 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,27 ; 3,49 ; 1,038057 ; 0,2819313 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 006 ; 0000004225878 ; 3560071489229 ; X8 GYOZA LEGUMES C ; X8 GYOZA LEGUMES CARR SEN ; CRF SENSAT ; TRANGS EUROPE SAS ; 2,27 ; 3,49 ; 3,31 ; 0,055 ; 1,000 ; UVC ; 2,27 ; 3,49 ; 1,038057 ; 0,2819313 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 006 ; 0000003495008 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 8,34 ; 14,5 ; 5,404076 ; 0,3532653 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 006 ; 0000003495008 ; 3760184013728 ; 195G BROCHET BOEUF ; 195G BROCHET BOEUF FROM D ; DELIS WORL ; ASIA FOOD CO SAS ; 4,17 ; 7,25 ; 6,87 ; 0,055 ; 2,000 ; UVC ; 8,34 ; 14,5 ; 5,404076 ; 0,3532653 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000001497466 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 14,04 ; 20,25 ; 5,154313 ; 0,2412644 ; 16,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000001497466 ; 3560070523818 ; MINI PIZZA JAM.FRO ; MINI PIZZA JAM.FROM.CRF ; CRF-CDM ; LA NINA DEL SUR ; 1,56 ; 2,25 ; 2,13 ; 0,055 ; 9,000 ; UVC ; 14,04 ; 20,25 ; 5,154313 ; 0,2412644 ; 16,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000003755273 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 14,85 ; 26,01 ; 9,804029 ; 0,3572825 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000003755273 ; 3560070523849 ; 270G MINI PIZZA BO ; 270G MINI PIZZA BOLOGNAIS ; CRF-CDM ; LA NINA DEL SUR ; 1,65 ; 2,89 ; 2,74 ; 0,055 ; 9,000 ; UVC ; 14,85 ; 26,01 ; 9,804029 ; 0,3572825 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000001496881 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 10,5 ; 18,55 ; 7,082938 ; 0,3619238 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000001496881 ; 3560070523870 ; 270G MINI PIZZA TO ; 270G MINI PIZZA TOM MOZZA ; CRF-CDM ; LA NINA DEL SUR ; 1,5 ; 2,65 ; 2,51 ; 0,055 ; 7,000 ; UVC ; 10,5 ; 18,55 ; 7,082938 ; 0,3619238 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000001523308 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 15,8 ; 26,5 ; 9,318483 ; 0,3333089 ; 15,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000001523308 ; 3560070694501 ; PIZZETAS 3 FROMAGE ; CRF PIZZETAS 3 FROM. 270G ; CARREFOUR ; LA NINA DEL SUR ; 1,58 ; 2,65 ; 2,51 ; 0,055 ; 10,000 ; UVC ; 15,8 ; 26,5 ; 9,318483 ; 0,3333089 ; 15,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000003116446 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 16,02 ; 32,31 ; 14,60559 ; 0,4284792 ; 63,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000003116446 ; 3560071018337 ; 250G STICKS MOZZAR ; 250G STICKS MOZZARELLA CR ; CRF SENSAT ; VARENNE GASTRONOMIE ; 1,78 ; 3,55 ; 3,36 ; 0,055 ; 9,000 ; UVC ; 16,02 ; 32,31 ; 14,60559 ; 0,4284792 ; 63,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000003116447 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 11,4 ; 22,5 ; 9,927014 ; 0,4181997 ; 36,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000003116447 ; 3560071018344 ; 250G JALAPENOS + S ; 250G JALAPENOS + SAUCE CR ; CRF-CDM ; VARENNE GASTRONOMIE ; 1,9 ; 3,55 ; 3,36 ; 0,055 ; 6,000 ; UVC ; 11,4 ; 22,5 ; 9,927014 ; 0,4181997 ; 36,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000003724258 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 4,3 ; 7,3 ; 2,619431 ; 0,3401196 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000003724258 ; 3560071312480 ; 300G ONION RINGS C ; 300G ONION RINGS CRF SENS ; CRF SENSAT ; VARENNE GASTRONOMIE ; 2,15 ; 3,55 ; 3,36 ; 0,055 ; 2,000 ; UVC ; 4,3 ; 7,3 ; 2,619431 ; 0,3401196 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000004205819 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 11,000 ;  ; 20,02 ; 30,69 ; 9,070047 ; 0,2801304 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000004205819 ; 3560071474683 ; 360G PIZZA SANDW 3 ; 360G PIZZA SANDW 3FROM CR ; CRF SENSAT ; PIZ'WICH EUROPE ; 1,82 ; 2,79 ; 2,64 ; 0,055 ; 11,000 ; UVC ; 20,02 ; 30,69 ; 9,070047 ; 0,2801304 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000004205818 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 14,56 ; 22,31 ; 6,586919 ; 0,2798532 ; 21,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000004205818 ; 3560071474713 ; 360G PIZZA SANDW J ; 360G PIZZA SANDW JB FROM ; CRF SENSAT ; PIZ'WICH EUROPE ; 1,82 ; 2,79 ; 2,64 ; 0,055 ; 8,000 ; UVC ; 14,56 ; 22,31 ; 6,586919 ; 0,2798532 ; 21,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000004158610 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 11,96 ; 14,6 ; 1,878863 ; 0,1219803 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000004158610 ; 4001724029762 ; 216G PICO RISTORAN ; 216G PICO RISTORANTE JAMB ; RISTORANTE ; DR OETKER ANCEL ; 2,99 ; 3,65 ; 3,46 ; 0,055 ; 4,000 ; UVC ; 11,96 ; 14,6 ; 1,878863 ; 0,1219803 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000003642164 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 13,8 ; 12,75 ; -1,714692 ; -0,1274745 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000003642164 ; 8710438118063 ; 300G STREET FRIES ; 300G STREET FRIES BACON/C ; MCCAIN ; EURECA MAJORISTAS S ; 4,6 ; 4,25 ; 4,03 ; 0,055 ; 3,000 ; UVC ; 13,8 ; 12,75 ; -1,714692 ; -0,1274745 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000004018282 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 27,6 ; 25,5 ; -3,429384 ; -0,1274745 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2580 ; ENTREES SURGELEES ; 004 ; PETITS REPAS ; 099 ; 0000004018282 ; 8710438124941 ; 300G STREET FRIES ; 300G STREET FRIES CHEDDAR ; MCCAIN ; EURECA MAJORISTAS S ; 4,6 ; 4,25 ; 4,03 ; 0,055 ; 6,000 ; UVC ; 27,6 ; 25,5 ; -3,429384 ; -0,1274745 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2581 ; TARTES SALEES SURGELEES ;  ;  ;  ; 60 ; 60 ;  ;  ;  ;  ;  ;  ;  ;  ; 449,000 ;  ; 1145,3 ; 1654,09 ; 422,5578 ; 0,2675583 ; 624,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2581 ; TARTES SALEES SURGELEES ; 000 ; PIZZAS ;  ; 46 ; 46 ;  ;  ;  ;  ;  ;  ;  ;  ; 387,000 ;  ; 1006,86 ; 1450,33 ; 367,8604 ; 0,2664449 ; 484,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2581 ; TARTES SALEES SURGELEES ; 000 ; PIZZAS ; 001 ; 0000003755389 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 14,76 ; 17,18 ; 1,52436 ; 0,08410309 ; 2,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2581 ; TARTES SALEES SURGELEES ; 000 ; PIZZAS ; 001 ; 0000003755389 ; 3248830001027 ; PIZZA MARIE CMO TH ; 1200G PIZZA MARIE CMO THO ; MARIE ; MARIE ; 7,38 ; 8,59 ; 8,14 ; 0,055 ; 2,000 ; UVC ; 14,76 ; 17,18 ; 1,52436 ; 0,08410309 ; 2,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 258 ; SURGELES ; 2581 ; TARTES SALEES SURGELEES ; 000 ; PIZZAS ; 001 ; 0000003045830 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 42,72 ; 53,7 ; 8,180474 ; 0,1443949 ; 5,000 ;  ;  
