 Code Secteur ; Libellé Secteur ; Code Rayon ; Libellé Rayon ; Code Groupe de Famille  ; Libellé  Groupe de Famille  ; Code Famille  ; Libellé  Famille  ; Code Sous-Famille  ; Libellé  Sous-Famille  ; Code Unité de Besoin  ; Code UG  ; EAN ; Article Libellé Court ; Article Libellé Long ; Libellé Marque ; Libellé Fournisseur ; PAHT ; PV Mag ; PV Mag HT ; TVA en % ; Quantité vendue * ; Type Qté ; Montant achat HT * ; Montant vente TTC * ; Marge en valeur ; Marge en % ; Stock en quantité ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 003 ; 0000003171140 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 5,2 ; 5 ; -0,4606635 ; -0,08732957 ; 68,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 003 ; 0000003171140 ; 4007747271164 ; PERSIL -  ; PERSIL - BOITE LITRE 100G COLUMBIA ; COLUMBIA ; EPICES FUCHS ; 2,6 ; 2,5 ; 2,37 ; 0,055 ; 2,000 ; UVC ; 5,2 ; 5 ; -0,4606635 ; -0,08732957 ; 68,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 003 ; 0000003171121 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 5,6 ; 8,38 ; 2,343128 ; 0,2650327 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 003 ; 0000003171121 ; 4027900566241 ; PERSIL LYO ; PERSIL LYOPHILISE 14G FUCHS ; FUCHS ; EPICES FUCHS ; 2,8 ; 4,19 ; 3,97 ; 0,055 ; 2,000 ; UVC ; 5,6 ; 8,38 ; 2,343128 ; 0,2650327 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 003 ; 0000003162005 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,2 ; 1,81 ; 0,5156398 ; 0,2700321 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 003 ; 0000003162005 ; 4027900567514 ; PERSIL FLAC ; PERSIL FLACON 9G FUCHS ; FUCHS ; EPICES FUCHS ; 1,2 ; 1,81 ; 1,72 ; 0,055 ; 1,000 ; UVC ; 1,2 ; 1,81 ; 0,5156398 ; 0,2700321 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000001201781 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 1,54 ; 3,46 ; 1,739621 ; 0,4765693 ; 17,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000001201781 ; 3166290200173 ; 18G BQ GARNI DUCRO ; DUCROS BOUQUET GARNI 18G ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,77 ; 1,73 ; 1,64 ; 0,055 ; 2,000 ; UVC ; 1,54 ; 3,46 ; 1,739621 ; 0,4765693 ; 17,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000001019126 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 3,45 ; 6,05 ; 2,284597 ; 0,357933 ; 21,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000001019126 ; 3166290200616 ; HERBES PROVENCE ; DUCROS H.PROVENCE 18G ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,69 ; 1,21 ; 1,15 ; 0,055 ; 5,000 ; UVC ; 3,45 ; 6,05 ; 2,284597 ; 0,357933 ; 21,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000000076414 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 11,000 ;  ; 16,5 ; 30,25 ; 12,17299 ; 0,3814339 ; 25,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000000076414 ; 3166291010610 ; GD FL HERBE PROVEN ; DUCROS H.PROVENCE 120G ; DUCROS ; MCCORMICK GRD PUBLIC ; 1,5 ; 2,75 ; 2,61 ; 0,055 ; 11,000 ; UVC ; 16,5 ; 30,25 ; 12,17299 ; 0,3814339 ; 25,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000003138669 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,21 ; 2,13 ; 0,8089573 ; 0,3599926 ; 4,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000003138669 ; 3166296210060 ; HRBE DE PROVENCE B ; HERBE DE PROVENCE BIO 16G ; DUCROS ; MCCORMICK GRD PUBLIC ; 1,21 ; 2,13 ; 2,02 ; 0,055 ; 1,000 ; UVC ; 1,21 ; 2,13 ; 0,8089573 ; 0,3599926 ; 4,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000003416750 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 2,88 ; 5,94 ; 2,750332 ; 0,4388804 ; 18,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000003416750 ; 3166296212385 ; 15G HRBE PROV.L.RG ; 15G HERBE PROV.LABEL RGE ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,96 ; 1,98 ; 1,88 ; 0,055 ; 3,000 ; UVC ; 2,88 ; 5,94 ; 2,750332 ; 0,4388804 ; 18,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000003984005 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 3,69 ; 7,17 ; 3,106209 ; 0,4106379 ; 5,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000003984005 ; 3166296400300 ; ROMARIN DE PROVENC ; ROMARIN DE PROVENCE ; DUCRO ; MCCORMICK GRD PUBLIC ; 1,23 ; 2,39 ; 2,27 ; 0,055 ; 3,000 ; UVC ; 3,69 ; 7,17 ; 3,106209 ; 0,4106379 ; 5,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000001104272 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 3,14 ; 7,1 ; 3,589858 ; 0,4792548 ; 4,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000001104272 ; 3166296555048 ; 35G HERBES PROV LR ; 35G HERBES DE PROV LR ; DUCRO ; MCCORMICK GRD PUBLIC ; 1,57 ; 3,55 ; 3,36 ; 0,055 ; 2,000 ; UVC ; 3,14 ; 7,1 ; 3,589858 ; 0,4792548 ; 4,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000001166177 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 1,92 ; 4,38 ; 2,231659 ; 0,4829489 ; 21,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000001166177 ; 3560070761302 ; 7G PERSIL CRF CLAS ; 7G PERSIL CRF CLASSIC ; CRF CLASS ; EPICES FUCHS ; 0,32 ; 0,73 ; 0,69 ; 0,055 ; 6,000 ; UVC ; 1,92 ; 4,38 ; 2,231659 ; 0,4829489 ; 21,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000001384946 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 2,3 ; 4,3 ; 1,775829 ; 0,3914536 ; 1,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000001384946 ; 3560071265458 ; FL 15G HERB PROV C ; FL 15G HERB PROV CRF BIO ; CARREF BIO ; SPICE AND FOOD ; 0,46 ; 0,85 ; 0,81 ; 0,055 ; 5,000 ; UVC ; 2,3 ; 4,3 ; 1,775829 ; 0,3914536 ; 1,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000003161965 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,03 ; 1,55 ; 0,4391943 ; 0,2685793 ; 5,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 005 ; 0000003161965 ; 4027900567347 ; HERBES DE PRO ; HERBES DE PROVENCE FLACON  ; FUCHS ; EPICES FUCHS ; 1,03 ; 1,55 ; 1,47 ; 0,055 ; 1,000 ; UVC ; 1,03 ; 1,55 ; 0,4391943 ; 0,2685793 ; 5,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 007 ; 0000002555536 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 7,04 ; 12,4 ; 4,713554 ; 0,3603084 ; 39,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 007 ; 0000002555536 ; 3166296211067 ; 4G CIBOULETTE DUCR ; 4G CIBOULETTE DUCROS ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,88 ; 1,55 ; 1,47 ; 0,055 ; 8,000 ; UVC ; 7,04 ; 12,4 ; 4,713554 ; 0,3603084 ; 39,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 007 ; 0000004155724 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,46 ; 2,81 ; 1,203507 ; 0,4059662 ; 3,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 007 ; 0000004155724 ; 3166296455034 ; CIBOULETTE , 11 G ; CIBOULETTE , 11 G ; DUCRO ; MCCORMICK GRD PUBLIC ; 1,46 ; 2,81 ; 2,66 ; 0,055 ; 1,000 ; UVC ; 1,46 ; 2,81 ; 1,203507 ; 0,4059662 ; 3,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 007 ; 0000000029630 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,67 ; 3,35 ; 1,505355 ; 0,4259335 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 007 ; 0000000029630 ; 3166296455485 ; 3G CIBOU 1ERE SA ; 3G CIBOULETTE 1ERE SAVEUR ; DUCRO ; MCCORMICK GRD PUBLIC ; 1,67 ; 3,35 ; 3,18 ; 0,055 ; 1,000 ; UVC ; 1,67 ; 3,35 ; 1,505355 ; 0,4259335 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 007 ; 0000001166179 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 1,28 ; 2,2 ; 0,805308 ; 0,346966 ; 15,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 007 ; 0000001166179 ; 3560070178032 ; 5G CIBOULETTE CRF ; 5G CIBOULETTE CRF CLASSIC ; CRF CLASS ; EPICES FUCHS ; 0,32 ; 0,55 ; 0,52 ; 0,055 ; 4,000 ; UVC ; 1,28 ; 2,2 ; 0,805308 ; 0,346966 ; 15,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 007 ; 0000003161801 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,23 ; 1,84 ; 0,5140758 ; 0,2648237 ; 13,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 007 ; 0000003161801 ; 4027900567163 ; CIBOULETTE FL ; CIBOULETTE FLACON 6G FUCHS ; FUCHS ; EPICES FUCHS ; 1,23 ; 1,84 ; 1,74 ; 0,055 ; 1,000 ; UVC ; 1,23 ; 1,84 ; 0,5140758 ; 0,2648237 ; 13,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 008 ; 0000000029607 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 1,9 ; 3,34 ; 1,265877 ; 0,3592465 ; 15,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 008 ; 0000000029607 ; 3166290401112 ; BT MENAG.35G THYM ; DUCROS MENAGERE THYM 35G ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,95 ; 1,67 ; 1,58 ; 0,055 ; 2,000 ; UVC ; 1,9 ; 3,34 ; 1,265877 ; 0,3592465 ; 15,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 008 ; 0000001031966 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 5,43 ; 10,92 ; 4,920711 ; 0,4271228 ; 11,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 008 ; 0000001031966 ; 3166291011112 ; GD FL 85G THYM ; DUCROS THYM 85G ; DUCROS ; MCCORMICK GRD PUBLIC ; 1,81 ; 3,64 ; 3,45 ; 0,055 ; 3,000 ; UVC ; 5,43 ; 10,92 ; 4,920711 ; 0,4271228 ; 11,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 008 ; 0000001201814 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 0,83 ; 1,58 ; 0,6676303 ; 0,4005221 ; 33,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 008 ; 0000001201814 ; 3166291452007 ; SACHET 17G THYM ; DUCROS THYM BRANCHE ENT. ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,83 ; 1,58 ; 1,5 ; 0,055 ; 1,000 ; UVC ; 0,83 ; 1,58 ; 0,6676303 ; 0,4005221 ; 33,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 008 ; 0000000022594 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 2,82 ; 4,95 ; 1,871943 ; 0,3584553 ; 60,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 008 ; 0000000022594 ; 3166296205493 ; FL.14G THYM DUCROS ; DUCROS THYM FLACON 14G ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,94 ; 1,65 ; 1,56 ; 0,055 ; 3,000 ; UVC ; 2,82 ; 4,95 ; 1,871943 ; 0,3584553 ; 60,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 008 ; 0000001197612 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 0,72 ; 1,18 ; 0,3984834 ; 0,3200927 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 008 ; 0000001197612 ; 3560070178131 ; 18G THYM CRF CLASS ; 18G THYM CRF CLASSIC ; CRF CLASS ; EPICES FUCHS ; 0,36 ; 0,59 ; 0,56 ; 0,055 ; 2,000 ; UVC ; 0,72 ; 1,18 ; 0,3984834 ; 0,3200927 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 010 ; 0000001201815 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 1,88 ; 2,82 ; 0,7929858 ; 0,2665409 ; 27,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 010 ; 0000001201815 ; 3166291452106 ; ST 17G LAURIER DUC ; DUCROS LAURIER FEUILL.ENT ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,94 ; 1,49 ; 1,41 ; 0,055 ; 2,000 ; UVC ; 1,88 ; 2,82 ; 0,7929858 ; 0,2665409 ; 27,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 010 ; 0000003161966 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,33 ; 2 ; 0,5657346 ; 0,2681207 ; 15,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 010 ; 0000003161966 ; 4027900567354 ; LAURIER FEUILL ; LAURIER FEUILLES FLACON 22G FUCHS ; FUCHS ; EPICES FUCHS ; 1,33 ; 2 ; 1,9 ; 0,055 ; 1,000 ; UVC ; 1,33 ; 2 ; 0,5657346 ; 0,2681207 ; 15,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 011 ; 0000000022573 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 5,81 ; 11,83 ; 5,40327 ; 0,4329318 ; 24,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 011 ; 0000000022573 ; 3166291531306 ; FL.ESTRAGON ; DUCROS FLACON ESTRAGON 5G ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,83 ; 1,69 ; 1,6 ; 0,055 ; 7,000 ; UVC ; 5,81 ; 11,83 ; 5,40327 ; 0,4329318 ; 24,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 012 ; 0000000082231 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 0,77 ; 1,69 ; 0,8318957 ; 0,4665839 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 012 ; 0000000082231 ; 3166290200302 ; FLACON 7G CERFEUIL ; DUCROS CERFEUIL 7G ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,77 ; 1,69 ; 1,6 ; 0,055 ; 1,000 ; UVC ; 0,77 ; 1,69 ; 0,8318957 ; 0,4665839 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 013 ; 0000000029646 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 7,95 ; 16,75 ; 7,926777 ; 0,4485691 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 013 ; 0000000029646 ; 3166296455492 ; 10G ECHA 1ERE SAV ; 10G ECHALOTTE 1ERE SAVEUR ; DUCRO ; MCCORMICK GRD PUBLIC ; 1,59 ; 3,35 ; 3,18 ; 0,055 ; 5,000 ; UVC ; 7,95 ; 16,75 ; 7,926777 ; 0,4485691 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 013 ; 0000000022572 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 1,51 ; 1,95 ; 0,3383412 ; 0,1644629 ; 6,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 013 ; 0000000022572 ; 3166296552351 ; DUCROS ECHALOTE SE ; DUCROS ECHALOTE SEMOULE 4 ; DUCRO ; MCCORMICK GRD PUBLIC ; 1,51 ; 1,95 ; 1,85 ; 0,055 ; 1,000 ; UVC ; 1,51 ; 1,95 ; 0,3383412 ; 0,1644629 ; 6,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 015 ; 0000001471123 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 0,75 ; 1,93 ; 1,079384 ; 0,5301102 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 015 ; 0000001471123 ; 3166291538909 ; DUCROS BASILIC 29G ; DUCROS BTE MENAG. BASILIC ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,75 ; 1,75 ; 1,66 ; 0,055 ; 1,000 ; UVC ; 0,75 ; 1,93 ; 1,079384 ; 0,5301102 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 015 ; 0000002569700 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 2,43 ; 3,38 ; 0,7737915 ; 0,2169975 ; 33,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 015 ; 0000002569700 ; 3166296203093 ; 11G BASILIC DUCROS ; DUCROS BASILIC 11G ; DUCROS ; MCCORMICK GRD PUBLIC ; 0,81 ; 1,35 ; 1,28 ; 0,055 ; 3,000 ; UVC ; 2,43 ; 3,38 ; 0,7737915 ; 0,2169975 ; 33,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 147 ; CONDIMENTS ET ASSAISONNEMENT ; 1474 ; SELS ET EPICES ; 003 ; HERBES ET AROMATES ; 015 ; 0000001166181 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 0,96 ; 1,35 ; 0,3196208 ; 0,2244135 ; 15,000 ;  ;  
