  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:50 ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000002983536 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 21,000 ;  ; 200,97 ; 167,79 ; -41,92735 ; -0,236853 ; 18,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000002983536 ; 7613037935080 ; 30CAP NESCAFE DLG ; 30CAP 165 NESCAFE DLC GUS ; DOLCE GUST ; NESTLE FRANCE ; 9,57 ; 7,99 ; 7,57 ; 0,055 ; 21,000 ; UVC ; 200,97 ; 167,79 ; -41,92735 ; -0,236853 ; 18,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003730182 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 10,38 ; 12,87 ; 1,819052 ; 0,133972 ; 20,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003730182 ; 7613287301291 ; 56G STARBUCK NESPR ; 56G STARBUCK NESPRESSO IT ; STARBUCKS ; NESTLE FRANCE ; 3,46 ; 4,29 ; 4,07 ; 0,055 ; 3,000 ; UVC ; 10,38 ; 12,87 ; 1,819052 ; 0,133972 ; 20,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003730183 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 31,64 ; 34,93 ; 1,469005 ; 0,0398632 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003730183 ; 7613287335524 ; 132G STARBUCKS DG ; 132G STARBUCKS DGUSTO VAN ; STARBUCKS ; NESTLE FRANCE ; 4,52 ; 4,99 ; 4,73 ; 0,055 ; 7,000 ; UVC ; 31,64 ; 34,93 ; 1,469005 ; 0,0398632 ; 12,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003110646 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 10,72 ; 11,18 ; -0,1228436 ; -0,01041498 ; 19,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003110646 ; 7613287343857 ; ZZ112G D.GUSTO ESP ; 112G D.GUSTO ESPRESSO PAL ; DOLCE GUST ; NESTLE FRANCE ; 5,36 ; 5,59 ; 5,3 ; 0,055 ; 2,000 ; UVC ; 10,72 ; 11,18 ; -0,1228436 ; -0,01041498 ; 19,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003780626 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 11,000 ;  ; 65,78 ; 76,89 ; 7,101517 ; 0,08754449 ; 28,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003780626 ; 7613287414298 ; STARBUCKS NES COLO ; 101G STARBUCKS NESP COLOM ; STARBUCKS ; NESTLE FRANCE ; 5,98 ; 6,1 ; 5,78 ; 0,055 ; 11,000 ; UVC ; 65,78 ; 76,89 ; 7,101517 ; 0,08754449 ; 28,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003780627 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 35,88 ; 42,54 ; 4,442275 ; 0,09898183 ; 33,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003780627 ; 7613287417817 ; SBUCKS NESP BLDE ; 94G SBUCKS NESP BLDE ROAS ; STARBUCKS ; NESTLE FRANCE ; 5,98 ; 6,1 ; 5,78 ; 0,055 ; 6,000 ; UVC ; 35,88 ; 42,54 ; 4,442275 ; 0,09898183 ; 33,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004021448 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 17,5 ; 21,45 ; 2,831753 ; 0,1251341 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004021448 ; 7613287855503 ; 52G STARBUCKS NESP ; 52G STARBUCKS NESPRESSO G ; STARBUCKS ; NESTLE FRANCE ; 3,5 ; 4,29 ; 4,07 ; 0,055 ; 5,000 ; UVC ; 17,5 ; 21,45 ; 2,831753 ; 0,1251341 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004209465 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 5,16 ; 6,98 ; 1,456114 ; 0,1977368 ; 25,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004209465 ; 7616500934399 ; 10 CAPS VANILLE LI ; 10 CAPS VANILLE LIGNAC C. ; CAFE R, ; DELICA FRANCE ; 2,58 ; 3,49 ; 3,31 ; 0,055 ; 2,000 ; UVC ; 5,16 ; 6,98 ; 1,456114 ; 0,1977368 ; 25,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004280288 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 23,97 ; 29,25 ; 3,755118 ; 0,1216873 ; 11,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004280288 ; 7617014193159 ; CAFE ROYAL LUNGO ; CAFE ROYAL NS ALU LUNGO ; CAFE ROYAL ; DELICA FRANCE ; 7,99 ; 9,75 ; 9,24 ; 0,055 ; 3,000 ; UVC ; 23,97 ; 29,25 ; 3,755118 ; 0,1216873 ; 11,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004280292 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 15,98 ; 19,5 ; 2,503412 ; 0,1216873 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004280292 ; 7617014193173 ; 190G C.ROYAL NS AL ; 190G C.ROYAL NS ALU LUNGO ; CAFE ROYAL ; DELICA FRANCE ; 7,99 ; 9,75 ; 9,24 ; 0,055 ; 2,000 ; UVC ; 15,98 ; 19,5 ; 2,503412 ; 0,1216873 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004280289 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 63,92 ; 78 ; 10,01365 ; 0,1216873 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004280289 ; 7617014193197 ; CAFE ROYAL ESPRES. ; CAFE ROYAL NS ALU ESPRESS ; CAFE ROYAL ; DELICA FRANCE ; 7,99 ; 9,75 ; 9,24 ; 0,055 ; 8,000 ; UVC ; 63,92 ; 78 ; 10,01365 ; 0,1216873 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004280290 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 15,98 ; 19,5 ; 2,503412 ; 0,1216873 ; 23,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004280290 ; 7617014193210 ; CAFE ROYAL ESPRESS ; CAFE ROYAL NS ALU ESPRESS ; CAFE ROYAL ; DELICA FRANCE ; 7,99 ; 9,75 ; 9,24 ; 0,055 ; 2,000 ; UVC ; 15,98 ; 19,5 ; 2,503412 ; 0,1216873 ; 23,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004008382 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 7 ; 8,58 ; 1,132701 ; 0,1251341 ; 14,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004008382 ; 7630311506873 ; STARBUCK SUNNY DAY ; 56G STARBUCKS SUNNY DAY ; STARBUCKS ; NESTLE FRANCE ; 3,5 ; 4,29 ; 4,07 ; 0,055 ; 2,000 ; UVC ; 7 ; 8,58 ; 1,132701 ; 0,1251341 ; 14,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003248729 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 5,08 ; 4,89 ; -0,4449289 ; -0,08624408 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003248729 ; 8000070017498 ; 16CAPS DG CN ESP ; 128G X16CAPS DG ESPRES CN ; CARTE NOIR ; CARTE NOIRE SAS ; 5,08 ; 4,89 ; 4,64 ; 0,055 ; 1,000 ; UVC ; 5,08 ; 4,89 ; -0,4449289 ; -0,08624408 ; 10,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003248727 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 30,48 ; 29,1 ; -2,897062 ; -0,09436529 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003248727 ; 8000070017535 ; X16CAPS DG LUNGO ; 128G X16CAPS DG LUNGO CN5 ; CARTE NOIR ; CARTE NOIRE SAS ; 5,08 ; 4,85 ; 4,6 ; 0,055 ; 6,000 ; UVC ; 30,48 ; 29,1 ; -2,897062 ; -0,09436529 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003838884 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 28,32 ; 30,45 ; 0,5425593 ; 0,01688913 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003838884 ; 8000070053861 ; 30X171G LVZ CAPS A ; 30X171G LVZ CAPS ALU CLAS ; LAVAZZA ; CARTE NOIRE SAS ; 9,44 ; 7,95 ; 7,54 ; 0,055 ; 3,000 ; UVC ; 28,32 ; 30,45 ; 0,5425593 ; 0,01688913 ; 7,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003949074 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 5,98 ; 6,78 ; 0,4465403 ; 0,06242787 ; 24,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003949074 ; 8000070059122 ; CN CAPS ALU 10X55G ; CN CAPS ALU 10X55G INT N9 ; CARTE NOIR ; CARTE NOIRE SAS ; 2,99 ; 2,99 ; 2,83 ; 0,055 ; 2,000 ; UVC ; 5,98 ; 6,78 ; 0,4465403 ; 0,06242787 ; 24,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003949072 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,99 ; 3,39 ; 0,2232701 ; 0,06242787 ; 27,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003949072 ; 8000070059153 ; CN CAPS ALU 10X55G ; CN CAPS ALU 10X55G CLA N7 ; CARTE NOIR ; CARTE NOIRE SAS ; 2,99 ; 2,99 ; 2,83 ; 0,055 ; 1,000 ; UVC ; 2,99 ; 3,39 ; 0,2232701 ; 0,06242787 ; 27,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000002381793 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 2,99 ; 3,39 ; 0,2232701 ; 0,06242787 ; 23,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000002381793 ; 8000070059214 ; CN CAPS ALU 10X56G ; CN CAPS ALU 10X56G LUNGO ; CARTE NOIR ; CARTE NOIRE SAS ; 2,99 ; 2,99 ; 2,83 ; 0,055 ; 1,000 ; UVC ; 2,99 ; 3,39 ; 0,2232701 ; 0,06242787 ; 23,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003938580 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 8,63 ; 9,39 ; 0,2704739 ; 0,02730281 ; 4,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003938580 ; 8000070059337 ; CN CAPS ALU 30X165 ; CN CAPS ALU 30X165G CLA N ; CARTE NOIR ; CARTE NOIRE SAS ; 8,63 ; 9,39 ; 8,9 ; 0,055 ; 1,000 ; UVC ; 8,63 ; 9,39 ; 0,2704739 ; 0,02730281 ; 4,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003938582 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 17,26 ; 18,78 ; 0,5409479 ; 0,02730281 ; 8,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003938582 ; 8000070059351 ; CN CAPS ALU 30X168 ; CN CAPS ALU 30X168G LUNGO ; CARTE NOIR ; CARTE NOIRE SAS ; 8,63 ; 9,39 ; 8,9 ; 0,055 ; 2,000 ; UVC ; 17,26 ; 18,78 ; 0,5409479 ; 0,02730281 ; 8,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003949076 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 25,89 ; 28,17 ; 0,8114218 ; 0,02730281 ; 3,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003949076 ; 8000070059375 ; CN CAPS ALU 30X165 ; CN CAPS ALU 30X165G PUI N ; CARTE NOIR ; CARTE NOIRE SAS ; 8,63 ; 9,39 ; 8,9 ; 0,055 ; 3,000 ; UVC ; 25,89 ; 28,17 ; 0,8114218 ; 0,02730281 ; 3,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003938583 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 17,76 ; 19,98 ; 1,178389 ; 0,05590371 ; 6,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003938583 ; 8000070059399 ; CN CAPS ALU 30X165 ; CN CAPS ALU 30X165G ESP B ; CARTE NOIR ; CARTE NOIRE SAS ; 8,88 ; 9,99 ; 9,47 ; 0,055 ; 2,000 ; UVC ; 17,76 ; 19,98 ; 1,178389 ; 0,05590371 ; 6,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003949078 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 8,63 ; 9,39 ; 0,2704739 ; 0,02730281 ; 9,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003949078 ; 8000070059412 ; CN CAPS ALU 30X171 ; CN CAPS ALU 30X171G ESP D ; CARTE NOIR ; CARTE NOIRE SAS ; 8,63 ; 9,39 ; 8,9 ; 0,055 ; 1,000 ; UVC ; 8,63 ; 9,39 ; 0,2704739 ; 0,02730281 ; 9,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003418342 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 3,85 ; 5,15 ; 1,031517 ; 0,1898526 ; 14,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003418342 ; 8003753158617 ; ILLY CAPS CL L UTZ ; ILLY CAPS CL L UTZ SG 10P ; ILLY ; EURECA MAJORISTAS S ; 3,85 ; 5,15 ; 4,88 ; 0,055 ; 1,000 ; UVC ; 3,85 ; 5,15 ; 1,031517 ; 0,1898526 ; 14,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003418343 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 3,85 ; 5,25 ; 1,126303 ; 0,2033497 ; 44,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003418343 ; 8003753158648 ; ILLY CAPS INT EXP ; ILLY CAPS INT EXP UTZ SG ; ILLY ; EURECA MAJORISTAS S ; 3,85 ; 5,25 ; 4,98 ; 0,055 ; 1,000 ; UVC ; 3,85 ; 5,25 ; 1,126303 ; 0,2033497 ; 44,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003727533 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 10,72 ; 10,1 ; -1,14654 ; -0,1076008 ; 11,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000003727533 ; 8445290351623 ; 99,2G DOLCE GUSTO ; 99,2G DOLCE GUSTO E. MILA ; DOLCE GUST ; NESTLE FRANCE ; 5,36 ; 5,05 ; 4,79 ; 0,055 ; 2,000 ; UVC ; 10,72 ; 10,1 ; -1,14654 ; -0,1076008 ; 11,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000001560857 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 37,52 ; 33,95 ; -5,339905 ; -0,1490875 ; 53,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000001560857 ; 8445290351807 ; 88G DOLCE GUSTOX16 ; 88G DOLCE GUSTO ESPRES.DK ; DOLCE GUST ; NESTLE FRANCE ; 5,36 ; 4,85 ; 4,6 ; 0,055 ; 7,000 ; UVC ; 37,52 ; 33,95 ; -5,339905 ; -0,1490875 ; 53,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000001528969 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 32,16 ; 29,1 ; -4,577062 ; -0,1490875 ; 57,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000001528969 ; 8445290448644 ; 132.8G NDG GRANDE ; 132.8G NDG GRANDE INTENSO ; DOLCE GUST ; NESTLE FRANCE ; 5,36 ; 4,85 ; 4,6 ; 0,055 ; 6,000 ; UVC ; 32,16 ; 29,1 ; -4,577062 ; -0,1490875 ; 57,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004201882 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 13,35 ; 13,05 ; -0,9803318 ; -0,07120494 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004201882 ; 8445290507563 ; 12 CAPS LUNGO NEO ; 12 CAPS LUNGO NEO ; NESTLE ; NESTLE FRANCE ; 4,45 ; 4,35 ; 4,12 ; 0,055 ; 3,000 ; UVC ; 13,35 ; 13,05 ; -0,9803318 ; -0,07120494 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004201888 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 4,45 ; 4,35 ; -0,3267772 ; -0,07120494 ; 16,000 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 140 ; PDTS POUR PETITS DEJEUNERS ; 1405 ; CAFES TORREFIES ; 005 ; DOSETTES TOUTES ORIGINES ; 003 ; 0000004201888 ; 8445290511133 ; 12 CAPS HOT CHOCOL ; 12 CAPS HOT CHOCOLAT NEO ; NESTLE ; NESTLE FRANCE ; 4,45 ; 4,35 ; 4,12 ; 0,055 ; 1,000 ; UVC ; 4,45 ; 4,35 ; -0,3267772 ; -0,07120494 ; 16,000 ;  ;  
