 Code Secteur ; Libellé Secteur ; Code Rayon ; Libellé Rayon ; Code Groupe de Famille  ; Libellé  Groupe de Famille  ; Code Famille  ; Libellé  Famille  ; Code Sous-Famille  ; Libellé  Sous-Famille  ; Code Unité de Besoin  ; Code UG  ; EAN ; Article Libellé Court ; Article Libellé Long ; Libellé Marque ; Libellé Fournisseur ; PAHT ; PVC ; PV Mag HT ; TVA en % ; Quantité vendue * ; Montant achat HT * ; Montant vente TTC * ; Marge en valeur ; Marge en % ; Stock en quantité ; Typologie ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280208 ; 3281018303025 ; COUSSIN OVAL BUDGE ; COUSSIN OVAL BUDGET TISSU ; AIME ; AGRO BIOTHERS ; 3,78 ; 6,1 ; 5,08 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003288160 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003288160 ; 3281018303087 ; MASTER MATELASSE B ; MASTER MATELASSE BUDGET T ; AIME ; AGRO BIOTHERS ; 9,24 ; 16,9 ; 14,08 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280210 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280210 ; 3281018303094 ; CORBEILLE COMFORT ; CORBEILLE COMFORT GOTEBOR ; YAGO ; AGRO BIOTHERS ; 9,59 ; 15,5 ; 12,92 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280191 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 1,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280191 ; 3281018303100 ; CORBEILLE CONFORT ; CORBEILLE CONFORT GOTEBOR ; YAGO ; AGRO BIOTHERS ; 15,19 ; 24,9 ; 20,75 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 1,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280220 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 2,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280220 ; 3281018303117 ; EDREDON CONFORT GO ; EDREDON CONFORT GOTEBORG ; YAGO ; AGRO BIOTHERS ; 15,9 ; 25,7 ; 21,42 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 2,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280209 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280209 ; 3281018303124 ; MASTER CONFORT GOT ; MASTER CONFORT GOTEBORG Y ; YAGO ; AGRO BIOTHERS ; 17,02 ; 27,9 ; 23,25 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280211 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280211 ; 3281018303131 ; DIVAN CONFORT ETNI ; DIVAN CONFORT ETNIC YAGO ; YAGO ; AGRO BIOTHERS ; 16,02 ; 25,9 ; 21,58 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280212 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280212 ; 3281018303148 ; CORBEIL T50 MOUS C ; CORBEIL T50 MOUS COMFT ; AIME ; AGRO BIOTHERS ; 12,31 ; 19,9 ; 16,58 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280221 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280221 ; 3281018303155 ; CORBEIL T70 MOUS C ; CORBEIL T70 MOUS COMFORT ; AIME ; AGRO BIOTHERS ; 18,5 ; 29,9 ; 24,92 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280217 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003280217 ; 3281018303162 ; MASTER CONFORT ETN ; MASTER CONFORT ETNIC YAGO ; YAGO ; AGRO BIOTHERS ; 16,64 ; 26,9 ; 22,42 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003290985 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003290985 ; 3281018303186 ; BOX 16 UVC GAMME C ; BOX 16 UVC GAMME CONF.GOT ; AIME ; AGRO BIOTHERS ; 224,43 ; 362,8 ; 302,36 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003293417 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003293417 ; 3281018303193 ; BOX 15UVC COMF ETN ; BOX 15 UVC COMFORT ETNIC ; AIME ; AGRO BIOTHERS ; 231,05 ; 388,8 ; 323,99 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585888 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585888 ; 3281018303223 ; CORBEILLE MOUSSE C ; CORBEILLE MOUSSE COMFORT ; AIME ; AGRO BIOTHERS ; 23,25 ; 40,99 ; 34,16 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ; 7 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585890 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585890 ; 3281018303230 ; CORBEILLE MOUSSE C ; CORBEILLE MOUSSE COMFORT ; AIME ; AGRO BIOTHERS ; 15,06 ; 26,85 ; 22,38 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ; 3 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585896 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585896 ; 3281018303247 ; DIVAN COMFORT SWEE ; DIVAN COMFORT SWEET TROPI ; AIME ; AGRO BIOTHERS ; 18,87 ; 35,99 ; 29,99 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ; 4 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585902 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 7,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585902 ; 3281018303261 ; CORBEILLE MOUSSE T ; CORBEILLE MOUSSE T70 COMF ; AIME ; AGRO BIOTHERS ; 19 ; 40,49 ; 33,74 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 7,000 ; 3 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003592889 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ; 17,74 ; 41,1 ; 16,51 ; 0,3347526 ; 5,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003592889 ; 3281018303278 ; CORBEILLE MOUSSE T ; CORBEILLE MOUSSE T50 COMF ; AIME ; AGRO BIOTHERS ; 8,87 ; 20,55 ; 17,13 ; 0,2 ; 2,000 ; 17,74 ; 41,1 ; 16,51 ; 0,3347526 ; 5,000 ; 2 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003752715 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003752715 ; 3281018303285 ; TAPIS PLAT T80 COM ; TAPIS PLAT T80 COMFORT MA ; AIME ; AGRO BIOTHERS ; 10,33 ; 19,69 ; 16,41 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ; 4 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585905 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 2,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585905 ; 3281018303292 ; MASTER DEHOUSS T80 ; MASTER DEHOUSS T80 COMFOR ; AIME ; AGRO BIOTHERS ; 15,76 ; 31,99 ; 26,66 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 2,000 ; 4 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003752716 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003752716 ; 3281018303308 ; COUSSIN OVAL T50 M ; COUSSIN OVAL T50 MANDALA ; AIME ; AGRO BIOTHERS ; 4,33 ; 11,25 ; 9,38 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585909 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 4,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003585909 ; 3281018303315 ; COUSSIN OVAL T70 C ; COUSSIN OVAL T70 COMFORT ; AIME ; AGRO BIOTHERS ; 7,53 ; 17,35 ; 14,46 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 4,000 ; 3 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000004283073 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000004283073 ; 3281018304077 ; COUSSIN OVAL T44 E ; COUSSIN OVAL T44 ESSENT A ; AIME ; AGRO BIOTHERS ; 3,66 ; 6,49 ; 5,41 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003425621 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ; 17,56 ; 33,69 ; 10,515 ; 0,260092 ; 4,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003425621 ; 3281018318265 ; PANIER TRANSPORT C ; PANIER TRANSPORT CHCH SKU ; AIME ; AGRO BIOTHERS ; 17,56 ; 33,69 ; 28,08 ; 0,2 ; 1,000 ; 17,56 ; 33,69 ; 10,515 ; 0,260092 ; 4,000 ; 1 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000002495938 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000002495938 ; 3281019010229 ; GAMELLE ANTI GLUTT ; GAMELLE ANTI GLUTTONS PM ; . ; DIVERS LD                                                    ; 0,74 ; 3,9 ; 3,7 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000002495939 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000002495939 ; 3281019010236 ; GAMELLE ANTI GLUTT ; GAMELLE ANTI GLUTTONS MM ; . ; DIVERS LD                                                    ; 0,85 ; 3,9 ; 3,7 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000002495940 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000002495940 ; 3281019010243 ; GAMELLE ANTI GLUTT ; GAMELLE ANTI GLUTTONS GM ; . ; DIVERS LD                                                    ; 1,2 ; 3,9 ; 3,7 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003592903 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003592903 ; 3281019010373 ; GAMELLE DOUBLE SOF ; GAMELLE DOUBLE SOFT TOUCH ; AIME ; AGRO BIOTHERS ; 3,58 ; 7,49 ; 6,24 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003592978 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ; 7,44 ; 15,56 ; 5,526667 ; 0,2959869 ; 9,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003592978 ; 3281019012735 ; RECHAR. 3X20 SAC C ; RECHAR. 3X20 SAC CROTTE ; AIME ; AGRO BIOTHERS ; 1,86 ; 3,79 ; 3,16 ; 0,2 ; 4,000 ; 7,44 ; 15,56 ; 5,526667 ; 0,2959869 ; 9,000 ; 2 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000002794749 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000002794749 ; 3281019012919 ; GAMELLE PLIABLE ; GAMELLE PLIABLE CHIEN/CHA ; AIME ; AGRO BIOTHERS ; 4,06 ; 8,07 ; 6,73 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000001477728 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 12,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000001477728 ; 3281019012964 ; DISTRIB SAC CROTTE ; DISTRIBUTEUR DE SAC A CRO ; AIME ; AGRO BIOTHERS ; 2,69 ; 5,75 ; 4,79 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 12,000 ; 3 ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003171465 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000003171465 ; 3281019014845 ; PANIER TRANSPORT S ; PANIER TRANSPORT SKUDO 2 ; AIME ; AGRO BIOTHERS ; 15,11 ; 19,69 ; 16,41 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000001579667 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000001579667 ; 3281019014852 ; PANIER SKUDO IATA ; PANIER SKUDO IATA 3 ; AIME ; AGRO BIOTHERS ; 19,38 ; 37,45 ; 31,21 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000002184046 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000002184046 ; 3281019016061 ; CORBEILLE BROOKLYN ; CORBEILLE BROOKLYN 55 CM ; AIME ; AGRO BIOTHERS ; 8,86 ; 10 ; 8,33 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000004014998 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 0 ; 0 ; 0 ; 0 ; 0 ; 0,000 ;  ;  ;  
 01 ; PGC ; 14 ; EPICERIE ; 149 ; ALIMENTS POUR ANIMAUX ; 1490 ; ALIMENTS POUR CHIENS ; 008 ; CONFORT POUR CHIEN ; 001 ; 0000004014998 ; 3281019018553 ; AIME CORBEILLE T45 ; AIME CORBEILLE FOURRURE T ; AIME ; AGRO BIOTHERS ; 7,81 ; 11,99 ; 9,99 ; 0,2 ;  ;  ;  ; 0 ; 0 ; 0,000 ;  ;  ;  
